DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_CORTE;PLACA;IMPOSICION;CODIGO;SALDO;COD;CARGO;VIA;PAGADO
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9S-807;20220106;G.06;0;154486;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2D-371;20220106;G.40;0;109887;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0703-3H;20220106;M.28;552;9347976;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3D-220;20220106;G.18;0;196115;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1381-4A;20220106;M.08;1104;113917;1104;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3M-496;20220106;G.18;0;137083;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;AO-0124;20220106;L.01;184;9323818;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;PID-246;20220106;L.07;0;117450;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;2526-3H;20220106;G.59;0;9350088;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2D-289;20220106;L.07;0;145463;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1P-240;20220106;L.07;0;180753;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;4791-5H;20220106;L.01;184;196123;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;8220-DP;20220107;L.07;0;158009;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5K-095;20220107;G.57;0;196131;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;9670-HP;20220107;L.01;184;9339888;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEA-619;20220107;G.57;0;196210;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;M6N-708;20220107;G.47;368;9332430;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1F-647;20220107;L.04;0;101924;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;U3U-951;20220107;M.17;0;196761;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;B0J-278;20220107;L.04;0;189859;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BFB-706;20220107;G.06;0;196744;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;M4K-791;20220107;L.06;184;62880;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4348-4H;20220107;L.07;184;9335163;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AHE-720;20220107;G.47;368;9315677;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2D-667;20220107;G.18;0;167588;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0-0676;20220107;L.07;184;196300;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3W-781;20220107;G.04;0;196202;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2L-294;20220107;G.57;0;196152;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8B-808;20220107;L.01;0;196175;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0E-393;20220107;G.04;368;196565;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXQ-825;20220107;G.47;0;186258;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHP-092;20220107;L.04;0;166927;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBC-425;20220107;G.04;0;196173;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2Q-725;20220107;G.40;368;197298;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BSX-678;20220107;L.06;0;196185;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C2Z-854;20220107;G.28;368;118809;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEO-855;20220107;L.06;184;196567;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEW-555;20220107;G.57;368;196566;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7S-956;20220107;L.01;0;157767;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHN-311;20220107;L.07;0;196132;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BLR-106;20220107;L.07;0;196162;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BLF-698;20220107;L.07;0;196128;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBZ-045;20220107;M.17;552;196568;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;P2Q-571;20220107;L.07;0;196129;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7A-760;20220107;G.40;0;196160;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKR-738;20220107;M.17;552;183467;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHL-213;20220107;G.41;0;139633;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B0X-295;20220107;G.57;368;196564;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2F-455;20220107;L.01;184;9322044;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMJ-932;20220107;G.18;368;155617;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A5V-047;20220107;G.47;368;196368;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A5V-047;20220107;M.18;552;196368;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACI-599;20220107;G.28;0;196363;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;C7T-726;20220107;L.07;0;9328038;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M5F-703;20220107;G.47;0;176320;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A9Q-033;20220107;L.01;0;9322306;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1O-187;20220107;L.01;0;103685;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C8T-828;20220107;L.01;184;196552;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AVE-726;20220107;L.01;184;196556;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T9M-920;20220107;G.18;0;196133;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-015;20220107;G.47;0;139479;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;8749-LB;20220107;G.59;0;196213;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5G-059;20220107;L.01;0;184002;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;TBI-961;20220107;G.18;0;9330441;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A9Z-319;20220107;G.04;368;196561;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C2Z-854;20220107;G.18;368;118809;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C4J-829;20220107;M.16;552;120827;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W4J-373;20220107;M.16;552;196298;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3R-330;20220107;M.02;2300;9328696;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4Y-230;20220107;M.02;0;196135;2300;ORD;2308.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3R-330;20220107;G.58;0;9328696;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;5262-4H;20220107;L.01;184;9323844;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BTT-087;20220107;G.57;0;196130;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2F-663;20220107;L.07;0;189812;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRW-547;20220108;G.47;0;196236;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;S1D-640;20220108;L.07;0;9315561;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0E-014;20220108;M.17;552;196609;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3B-170;20220108;G.57;368;196611;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1Y-585;20220108;M.40;3375.9;196294;3375.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3C-620;20220108;M.03;2300;196881;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5-2128;20220108;L.04;184;9331630;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1V-150;20220108;G.57;0;196189;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2C-071;20220108;L.07;0;116872;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;F4C-280;20220108;G.40;368;196612;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-379;20220108;G.40;0;196147;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;3852-5H;20220108;L.07;184;194713;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BXQ-012;20220108;L.01;184;196610;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-081;20220108;L.01;0;196154;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1Y-585;20220108;G.17;368;196294;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BVP-030;20220108;M.03;2300;193395;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BVP-030;20220108;G.17;368;193395;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1860-BT;20220108;G.59;0;196085;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8Z-933;20220108;G.06;0;196177;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;5316-5H;20220108;L.01;184;196604;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACA-542;20220108;L.07;184;196605;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0E-886;20220108;L.07;0;196178;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D3O-140;20220108;G.04;0;196168;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZS-285;20220108;M.17;552;196546;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5Z-917;20220108;M.27;0;178999;2300;ORD;2690.1
ANCASH;SANTA;CHIMBOTE;021801;20221229;A2R-180;20220108;G.57;0;196140;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1B-015;20220108;L.07;0;179453;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0I-144;20220108;G.57;368;196613;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8I-810;20220108;M.03;0;173589;2300;ORD;2360.8
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2R-745;20220108;G.28;0;168883;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z3P-820;20220108;G.01;368;196608;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D0P-313;20220108;L.07;184;196602;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9C-032;20220108;G.17;0;160760;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1C-824;20220108;G.18;0;128555;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-538;20220108;L.06;0;196158;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F1L-478;20220108;L.07;184;196606;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5D-447;20220108;G.28;0;180524;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5J-607;20220108;M.17;0;196215;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;F3D-950;20220108;L.07;0;140622;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;4495-3H;20220108;M.40;75.9;178969;75.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7K-964;20220108;L.07;184;97890;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A4G-854;20220108;L.07;184;133032;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-159;20220108;M.17;552;178479;552;COA;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4855-1T;20220108;L.01;184;196603;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1X-338;20220108;M.17;552;196179;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B3G-817;20220108;G.01;368;9328739;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1G-592;20220108;M.03;2300;144993;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-576;20220108;G.57;0;9326734;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1Y-758;20220108;G.47;0;190430;368;ORD;368
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-051;20220108;M.24;0;191889;552;ORD;102.14
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHZ-812;20220109;L.04;184;196572;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXH-722;20220109;L.06;184;185778;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T7H-742;20220109;M.17;0;196571;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;D0J-969;20220109;L.06;0;132671;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;ATO-236;20220109;G.04;0;197299;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKJ-840;20220109;G.04;368;187886;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B6F-367;20220109;L.01;0;92858;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;P4K-715;20220109;M.02;2300;181408;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ABH-929;20220109;L.07;184;106001;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRX-130;20220109;G.57;0;196209;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9P-923;20220109;M.22;0;149498;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;2796-4H;20220109;L.01;184;9346961;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0B-606;20220109;L.01;184;138214;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3I-953;20220109;G.40;368;196570;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9U-609;20220109;G.57;368;196555;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C2V-155;20220109;L.07;184;196313;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEE-368;20220109;G.57;0;196317;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;APY-514;20220109;G.04;368;196553;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T7O-829;20220109;L.04;184;174667;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BAA-130;20220109;G.04;0;196171;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXE-039;20220109;L.01;0;196151;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220109;M.24;552;167174;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AWW-480;20220109;L.04;0;189293;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;4800-3H;20220109;G.57;0;196256;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;A8X-328;20220109;G.57;368;196551;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AJH-910;20220109;G.47;368;196558;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BXM-674;20220109;M.17;552;196557;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1-0356;20220109;L.01;184;148689;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4W-396;20220109;L.07;0;140462;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;1632-4H;20220109;L.07;184;193609;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7S-413;20220109;G.18;0;145479;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;F6U-248;20220109;L.01;0;9334845;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7I-221;20220109;G.40;0;196100;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7B-956;20220109;L.07;184;196559;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D5H-380;20220109;G.18;0;196146;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2F-711;20220109;G.28;368;9327743;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D5H-380;20220109;G.64;0;196146;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D0O-933;20220109;G.47;0;194859;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-362;20220109;L.04;0;196247;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;0287-4H;20220109;L.01;0;196159;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1G-445;20220109;G.17;368;148847;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9T-316;20220109;M.01;0;196199;4600;ORD;4608.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220109;M.24;0;9348374;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1X-292;20220109;M.02;0;93004;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1X-292;20220109;M.03;0;93004;2300;ORD;2383
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-149;20220109;M.03;0;196230;2300;ORD;2333.2
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220109;M.24;552;9349357;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2W-478;20220109;M.16;552;196150;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2W-478;20220109;M.17;0;196150;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;AHS-402;20220109;M.02;2300;194706;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0G-221;20220109;G.17;368;173045;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2G-211;20220109;M.40;2510.8;9333126;2510.8;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2D-732;20220109;L.01;0;92837;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220109;M.24;552;190519;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4797-2H;20220109;M.02;2300;180270;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-109;20220109;L.01;0;124029;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220109;M.03;2300;190519;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4797-2H;20220109;M.03;2300;180270;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1521-4F;20220109;L.01;0;167910;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;4797-2H;20220109;M.28;552;180270;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3165-FA;20220109;G.58;368;117044;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3M-653;20220110;M.03;0;196251;2300;ORD;2324.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3M-653;20220110;M.28;0;196251;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;M7D-933;20220110;L.07;0;170950;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8I-843;20220110;L.07;184;196188;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M5Q-949;20220110;L.01;184;196628;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0893-DP;20220110;L.01;0;196297;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2I-845;20220110;L.07;184;128404;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3X-567;20220110;G.57;368;196640;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8T-826;20220110;G.16;368;196619;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BLV-868;20220110;M.17;552;196632;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2W-149;20220110;G.47;0;124503;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BXW-444;20220110;G.28;368;196614;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1O-554;20220110;L.07;0;196165;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;U1F-438;20220110;G.57;368;196626;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BAX-385;20220110;G.02;368;196624;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AUM-924;20220110;G.02;368;196625;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1-1673;20220110;G.59;368;132263;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9J-736;20220110;L.01;184;196638;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2421-4H;20220110;G.41;0;9348171;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1301-1H;20220110;L.07;184;196633;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACD-335;20220110;G.28;368;9317010;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2X-967;20220110;L.01;0;137962;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1W-401;20220110;L.01;0;9328455;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-576;20220110;L.01;0;9341453;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-002;20220110;L.07;0;102430;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BCT-796;20220110;L.07;0;196255;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3C-640;20220110;G.57;368;103003;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2X-640;20220110;M.17;552;93841;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B3C-375;20220110;M.16;552;9342705;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2J-733;20220110;L.07;184;9334622;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1W-283;20220110;G.57;0;196269;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;4653-5H;20220110;L.07;0;196172;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9N-755;20220110;M.03;2300;196639;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5R-159;20220110;G.11;368;196620;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;V9H-777;20220110;L.07;184;196616;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-064;20220110;G.18;368;179248;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3E-630;20220110;G.18;0;9321549;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7Y-887;20220110;G.28;368;152915;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F1G-764;20220110;M.27;0;127842;2300;ORD;2318.4
ANCASH;SANTA;CHIMBOTE;021801;20221229;5564-MM;20220110;G.59;368;196636;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F1G-764;20220110;G.28;0;127842;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C1A-872;20220110;L.07;184;196637;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8I-843;20220110;G.18;0;196188;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Z-896;20220110;G.57;0;118463;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;TAX-874;20220110;G.57;0;155554;368;ORD;368
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1O-810;20220110;L.01;184;122812;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;7401-3C;20220110;L.07;0;121542;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;C8N-021;20220110;M.27;0;123796;2300;ORD;2316.6
ANCASH;SANTA;CHIMBOTE;021801;20221229;9689-1H;20220110;G.57;0;196155;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3F-642;20220110;M.27;0;130242;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3F-642;20220110;M.28;552;130242;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;9769-GA;20220111;G.04;368;174601;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6537-IA;20220111;L.01;184;9343294;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B5B-573;20220111;G.04;368;196579;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C8P-773;20220111;G.04;368;196581;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ARO-714;20220111;L.07;0;190437;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9D-891;20220111;L.06;0;196167;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-406;20220111;L.07;184;188679;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4T-315;20220111;G.31;0;195085;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3W-149;20220111;G.31;0;9334187;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1I-657;20220111;L.01;0;127658;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;W3Q-214;20220111;G.57;0;196176;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AWT-918;20220111;G.06;0;196194;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1S-553;20220111;M.28;552;156265;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALR-763;20220111;L.07;0;196195;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;5002-EB;20220111;G.17;0;9343307;368;ORD;62.56
